"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"627.97089663942802","6.5134696205480003","2304.78413201273","1.3181995403E-2","29.402833647344998","65.459173184492002","96.733133946527005","0.683495715063","108.205883348942","164.533349723215","5.3482274329989998","9.4042819720640001","16.264785465643001","49.329262985687002","38.238664515728999","82.769581648002998","51.050759991816001","26.656225520673999","222.59358501631201","7.3731091144000005E-2","4.3967413870999998E-2","4.3919053192999997E-2","4.4278957342999997E-2","0.205896515551","3.044620168851","84.076592670771007",NA,"160251.37119692058","1873011.0444734697","37704.17593327842","37985.714456451504","4495.5536117886304","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"37.184958351692998","0.69029171603999995","124.708488086646","IE","2.1426568419910001","3.4722262319010002","4.5802007223840002","0.112845165494","6.9116132810620003","0.58168878989200001","2.533355537E-2","2.9832330385000001E-2","0.150210728416","0.329079863275","0.51082661230399995","12.934926715677999","0.35482229320300002","3.2742540697089999","0.15199980770900001","4.1981375599999997E-3","2.7484717239999999E-3","2.55577765E-3","2.5538075439999999E-3","1.2056194478E-2","2.11283424E-2","NA",NA,"263389.36525731091","NO","6304.6113868781304","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"64.990158697583993","2.869708078795","7.0018152093839996","IE","0.83172998472000004","0.91958234059999999","1.0877867773280001","0.339753215715","21.664102950480999","0.83757906887400002","1.9563573421E-2","4.5284968075000001E-2","0.12499144120199999","3.2970510880999997E-2","0.56856224722100002","1.0561676375160001","0.12704789674700001","0.59882313482899996","0.66639499982200001","3.4989425700000001E-4","3.4609007509999999E-3","2.1240023790000001E-3","1.6078081469999999E-3","7.5426055339999996E-3","1.3075211000000001E-3","7.9000000000000001E-2",NA,"28421.979721790271","21171.222893992901","201834.8680762088","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"23.299802747392999","1.2817047162349999","29.333228043765001","NE","0.83974111054400002","1.000305175881","1.030831690154","0.18338504503600001","319.10190330119701","0.40006044419999998","4.9135105876999999E-2","0.122107635388","8.9818431633999996E-2","8.2285254611999994E-2","0.113476285683","3.8356893971399999","3.3744133207000003E-2","0.56667906429699999","0.83239926037099998","1.9096914599999999E-4","3.2482312799999999E-4","1.91480638E-4","1.7057945499999999E-4","8.7785236699999998E-4","5.2573834180000001E-3","6.0000000000000001E-3",NA,"8543.3234987132728","115232.55313396167","45155.966448717678","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"13.965219382314","0.14145572035599999","51.260430577286002","NE","1.2298898681929999","1.326663165307","1.401931285424","7.9232793519999997E-2","9.9795568769499994","0.85781550125200001","5.2775131118000002E-2","0.20846066622000001","0.13822114190199999","0.34061075365100002","0.77285630483699996","2.8709406929529999","0.61487340360099996","1.8704248095230001","1.590901850941","1.7355504070000001E-3","5.7648766589999999E-3","4.1859163109999997E-3","3.346569363E-3","1.5032912739999999E-2","0.242635291961","1.7549999999999999",NA,"3154.7342614393629","42277.951286350137","12290.7424047284","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"33.848573341197003","1.5612421096989999","106.081014664639","6.6347299999999997E-7","2.689550124173","3.0734985651089999","3.2033261336510002","0.48861084820299999","18.108028365492999","2.4003061432549999","0.47067993324399998","0.61617078973399997","0.607107645473","0.72153312093400002","0.93583076536099996","37.797562096196998","0.26043607166499999","3.776854561001","2.2112684124489999","2.2070962300000001E-4","5.0026596400000001E-4","2.7197153300000001E-4","2.5216398799999997E-4","1.2451111080000001E-3","3.3157949946E-2","1.21",NA,"140657.21258539922","31736.945332399999","87782.150165495827","0.55289385703676497","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"14.436525265099","0.67677042486000005","40.527227340830997","2.8019345799999999E-4","1.897110644214","2.0147676472859999","2.117578818783","0.26887812514499998","7.9836720964500003","1.3413031360750001","0.110876401042","0.44370575979400001","0.31366653584100002","0.22091154159000001","0.31103847914400001","7.9216735966209999","8.0409879938000001E-2","2.0995226291329998","2.161435947577","6.3329126300000005E-4","5.9852402100000004E-4","4.26815253E-4","3.6992579600000002E-4","2.0285563329999999E-3","1.8190855483999999E-2","0.93",NA,"13932.351415926261","24916.437360899999","37193.957382897002","233.49454821381804","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"12.586481121986001","0.93244429044300003","56.389223740958997","NE","2.3567808282440001","2.8110004279459999","2.8917565351449999","0.69105010753600005","9.0384794205860004","1.315091068299","0.25073391900899999","0.33678212697400001","0.32512800280800003","0.38391585534299999","0.50957299036899995","20.088714424860001","0.148630875483","2.0257485507170001","1.249624208442","1.2264611800000001E-4","2.9091615900000002E-4","1.3844096400000001E-4","1.2482946199999999E-4","6.7683270300000005E-4","1.7907411102999999E-2","0.64",NA,"38728.61279442472","17384.307455999999","64794.5060987506","IE","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"67.824339522339002","1.5641624539650001","36.542273988729001","0.24245658249300001","1.4953887052129999","3.1134688112500002","4.427886634649","4.1928951508000002E-2","32.063018556057997","4.1635399529350003","0.14036971491899999","0.15795183666900001","1.3888577605970001","0.80518336671299995","1.1633583080500001","1.667826180766","0.22406898469799999","1.761168723478","6.8161336378959998","6.8463450516000002E-2","9.4413695700000001E-4","9.1755724800000004E-4","1.267415938E-3","7.1592560659000007E-2","0.109229089268","1.586430027776",NA,"2532.3960203806828","41142.734879810429","4742.2973830157462","98.179832570826605","237.12","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"51.930233690355003","20.077195632211001","4.6171699982560002","9.0401929699999994E-3","8.0036106050250009","8.0036106050250009","8.0036106050250009","4.9359970822179999","288.53478194015298","0.355345169455","2.930639593E-2","1.7338626876000001E-2","3.566575021E-2","3.7398975016000001E-2","0.23017007509000001","1.617594618719","0.15898774827199999","0.24895162247200001","1.3221920115500001","4.3827266753999998E-2","0.168264268957","0.17290656562500001","2.9431406396E-2","0.41442950773199999","NA","NA",NA,"56850.585892613679","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"102.91564520488301","4.5001240724490001","192.32867824953101","2.1500104118000001E-2","9.059214737424","10.669477216196","10.932415465823","2.7001924315219998","46.39016051766","16.146720521633998","0.88235537348699999","1.1327839093250001","1.8283870056289999","1.8046000631670001","4.5727247941440003","81.793485529245004","0.77478530410400004","186.19089723978001","18.485922077343002","1.7119473010999999E-2","1.8843216650000001E-2","6.9726792499999997E-3","3.3620009350000001E-3","4.6297369845999997E-2","6.0108067308000002E-2","3.1926250727909999",NA,"199059.1448432965","55399.431141888723","195778.48780827902","17923.61140973587","10257.037145666038","17801.059683724601","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"5.2507507371340001","2.9907139088960002","0.47358528330100003","NA","0.109862186231","0.13827000223399999","0.15265720408200001","1.8312314890999999E-2","7.9331150321469996","0.47169516008399998","5.6761859390000004E-3","4.6674856999999998E-5","2.7098413120000002E-3","9.3023336432000003E-2","1.9526457284580001","2.974236597E-2","6.8146143689999994E-2","0.58664042315099996","NA","1.09392709E-4","NA","NA","NA","1.09392709E-4","NA","NA",NA,"20485.879871596771","NA","NA","NA","NA","121.64733269060099","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"1.360345386666","1.93363137972","0.148340368587","NE","4.1430857428999997E-2","4.8615156038999997E-2","5.130976617E-2","6.4386208289999997E-3","24.208281520147999","17.361169886163001","1.743672028E-3","1.4834037E-5","7.2724162799999998E-4","2.5466786405999999E-2","0.53152587884500002","8.7505475070000002E-3","1.8337011731999999E-2","0.13760507433300001","NA","2.248608E-5","NA","NA","NA","2.248608E-5","NA","NA",NA,"6534.1244905675594","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"730.89660471720504","540.87175089617836","22.874162487397999","1.152119153299729","6.3353712336200925","6.3353712336200916","6.3353712336200925","2.9253628413790604","4089.8893341683138","1539.21249964093","4.3491434379999997E-3","0.19370989199300001","6.5598923770000001E-3","0.14701910808999999","0.104476158518","4.9472491248000003E-2","4.4214978770000003E-3","0.73171778288900002","117.98493320561263","2.6472258106849259E-4","4.4131185085107325E-4","1.8965315858980434E-4","4.8755888925017726E-4","1.3832464797595475E-3","NA","2.3762268232747828E-2",NA,"901634.86332265101","NA","NA","IE","NA","11140.861803952601","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"91.191478141380429","47.571473938533181","8.0841466555599997","6.1556223214671468E-2","6.2921758928340052","6.2921758928340035","6.2921758928340052","3.4320160198850309","516.43146421363394","149.77041595532501","5.0026828700000005E-4","2.7019473992000002E-2","7.9246485900000003E-4","2.7409743608000001E-2","1.8953460788999999E-2","5.1221488810000004E-3","5.8439314299999997E-4","9.8948614300000001E-2","9.4715054351232713","8.553086714750635E-5","1.0765202728542238E-4","8.1257846463581138E-5","9.2231981865479023E-5","3.6667272276198889E-4","NA","1.758677768633543E-3",NA,"148322.55089147031","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"241.81155405180104","19.528796987101448","30.162489494854999","7.2755256987090927E-2","9.9452040521276217","9.9452040521276146","9.9452040521276217","4.9726020260638073","60.357026459408146","3.9687486180000004E-3","3.9687486199999999E-4","4.2068735348E-2","7.9374972399999999E-4","6.7468726502000004E-2","4.5243734241999997E-2","1.587499447E-3","7.9374972399999999E-4","0.14287495023899999","1.580078855714629","4.8913333918862359E-5","2.9619741095311116E-4","3.3098022618430206E-4","7.6087408318230374E-5","7.5217837937450603E-4","NA","2.7337872265538823E-4",NA,"340248.94808718906","NA","NA","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"1.202273102264662","11.138909341379051","0.14220961443399999","8.41593719158144E-3","0.17363499755362269","0.17363499755362266","0.17363499755362269","2.1269683589320854E-2","86.273621604303216","12.202535447760001","1.817279648E-3","1.474885547E-3","5.0858122E-5","8.5769647059999992E-3","0.30503154575399999","1.2861799175000001E-2","1.8094578309999999E-3","0.18166348985200001","1.6292700016263961","3.6728975098378742E-5","6.7336454347027849E-5","2.2955609436486661E-5","7.8814259065271088E-5","2.0583529794716436E-4","NA","3.3084633148923161E-4",NA,"7581.0427316197774","NA","NA","IE","NA","15.881416851577598","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","236.56415635328221","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"1056253.4415425237","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","5.2227792360087903","10.212626927442452","12.872015176209935","1.217881794453","NA","43.581602773539998","0.188173515456","NA","0.49694814256100001","16.295038214973999","358.01121005113299","2.4851608995109999","0.27490378763599999","110.852660898252","NA","4.1010847330728621E-5","4.0517677947636169E-6","6.2483593184931834E-6","NA","5.1310974443985424E-5","NA","NA",NA,"NA","NA","NA","NA","NA","425339.67742486642","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.0359200165782299","3.7702222529226468","7.5404445058452936","8.5991283636999996E-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","425339.67742486642","10^6 km"
"I_Offroad","1A3c","Railways",NA,"21.214183693675999","2.4590305121989999","1.904664748206","4.7616618709999999E-3","1.224140312749","1.288568750262","1.3601559036269999","0.79569120328700005","6.0045750689849999","0.15223080616699999","1.2536884306E-2","6.6426135430000003E-3","1.5252221987000001E-2","1.4577589732999999E-2","9.8199276589000004E-2","0.69277418554100001","6.8092717080999995E-2","0.10367280691","0.47616618705199998","3.8609650000000001E-5","3.0481302299999999E-4","3.4545475999999997E-5","3.0481302000000001E-5","4.0844945099999995E-4","NA","NA",NA,"20320.86819861109","IE","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"142.994519867007","6.4154434186899998","81.779913176758001","2.3012790469999999E-2","11.606424393227","12.235565564602","12.235565564602","2.1727782188139999","18.563383928627999","0.341788054442","3.1256365515000002E-2","6.0177086377999997E-2","0.60005530381700001","0.64676596249399998","2.2721647511650001","26.962254564561999","0.31633848581099999","2.6959805069809999","0.56398344839699999","7.2235432030000003E-3","3.6245194733000002E-2","3.6793702454000002E-2","4.8721182579999998E-3","8.5134558648E-2","0.22687218748900001","0.508510469104",NA,"98388.370654462517","NO","NA","NO","NO","2189.65198843081","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"16.061412204090001","2.548147763067","1.2507085343369999","2.3964960910000002E-3","2.0754329853589999","2.0754329853589999","2.0754329853589999","1.2882678122010001","8.3740034822239995","9.9963192283999996E-2","8.2324137149999994E-3","4.3619085490000003E-3","1.0015455069E-2","9.5724541059999998E-3","6.4483092581999996E-2","0.45491396165199999","4.4713455457E-2","6.8077316232999993E-2","0.31267713358400001","9.9002800929999992E-3","3.4406332465000002E-2","3.4409144787000003E-2","5.733993919E-3","8.4449751263999992E-2","NA","NA",NA,"13343.809352846118","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"61.885843042278999","6.2554568107000001","81.794773271419999","2.0158275000000001E-5","5.1861839823000002","5.9752011583650004","6.1275571336140002","1.7103570560970001","32.148885147572997","6.6061031739439997","0.365159438941","0.55281824487800002","1.660860148252","0.60668191004200001","6.6399529457930004","27.455469648055001","0.91262413152400002","7.5074594355419997","3.7795542532769999","4.8429152399999996E-3","8.9403147490000005E-3","5.1318827720000003E-3","6.4580435679999996E-3","2.5373156329000002E-2","4.4379525683999999E-2","0.93270299999999995",NA,"122362.40577723195","28300.465874999994","328077.02749459242","16.798562294648899","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"9.7103057102929995","2.466749663241","0.91086541280599997","1.9370588209999999E-3","1.4117916236829999","1.4117916236829999","1.4117916236829999","0.87535914796500003","7.306428377114","5.4334842893000002E-2","4.4899462739999996E-3","3.033421463E-3","5.4667308099999997E-3","5.6828435640000003E-3","3.5392366983000002E-2","0.24744294701","2.4319161672E-2","3.9516301836000002E-2","0.17165351876900001","5.8980969370000004E-3","1.9365667595999999E-2","1.9361488303E-2","3.2292767350000002E-3","4.7854529570999997E-2","NA","NA",NA,"10519.032227302059","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"79.792840895048997","62.134406887388998","118.96378024614199","0.35627965945200002","46.562995652418003","47.420522932071997","50.890687123252","3.9427991397929998","879.78053150022595","22.833429199226","0.463846136184","0.85043397231600004","0.66150507445200002","2.551335966586","4.0339497831499997","21.923373360454999","0.39066851985599998","47.532842295416998","96.448536397999007","30.452337591780001","37.647962810001999","17.578563555239999","14.904673797219001","100.58353775424099","0.20436699551599999","27.918263251083999",NA,"111252.87282398445","164589.77470016526","1072758.8756744699","13926.321","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.797585138641","15.395578991683999","0.106858398203","4.31459999E-4","6.8787757143999997E-2","6.8787757143999997E-2","6.8787757143999997E-2","3.6413813057999997E-2","75.005376889667005","6.4923062748940001","1.8480957E-5","8.3152915099999995E-4","2.7942296000000001E-5","1.708171177E-3","4.5623894999999998E-4","2.09218101E-4","1.8922677000000001E-5","3.1354933699999999E-3","9.9030590924000003E-2","1.4283266034E-2","2.8552245249000002E-2","3.036329254E-2","5.5244283389999996E-3","7.8723232162000001E-2","NA","NA",NA,"4409.6894767118538","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"2.0421403000940002","0.24354010293700001","5.8278197875520004","NA","0.171058172919","0.18869378030799999","0.19254165083700001","6.6027828747E-2","1.0793570955880001","0.12390319752200001","3.4456657258999997E-2","7.5236313479999997E-3","3.6128923608999997E-2","4.7402655475999998E-2","0.11903472243300001","2.8478825083100001","2.2027067623E-2","0.18805638726599999","0.10413781141800001","2.5507362020000001E-3","4.5368078500000004E-3","1.557154229E-3","1.2274747110000001E-3","9.8721729919999997E-3","1.3566748390000001E-3","1.7432911914E-2",NA,"5238.225633924274","329.46","4179.2423935697298","251.03799876690201","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"49.622896154385998","10.527776311067001","4.5863537672090002","8.4724869140000002E-3","7.9690558048979998","7.9690558048979998","7.9690558048979998","5.290154568927","36.072748855017998","0.36361051086000001","2.9944943613999998E-2","1.5866197943E-2","3.6430656633999997E-2","3.4819265453000001E-2","0.23455363619200001","1.6547240460620001","0.16264268886899999","0.24762742333099999","1.137345553689","3.9469715916999999E-2","0.129651633524","0.12967620185299999","2.1610668047999999E-2","0.32040821934199998","NA","NA",NA,"48564.415236194633","NA","NA","IE","NA","648.78577434987096","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"20.975128135938998","0.63624124376299995","7.370288113939","2.6821978779999998E-3","0.88304047280999998","0.93206720794800002","0.93206720794800002","0.199403684139","0.82116427859499996","3.6497119210999997E-2","3.0079072370000001E-3","7.7208842750000001E-3","3.1574190508999997E-2","3.5233516465000003E-2","0.24808465956299999","1.277918801734","3.0404781733E-2","0.32186374536599999","4.5942690632000002E-2","5.3643957599999997E-4","2.6821978779999998E-3","2.6821978779999998E-3","2.6821978799999998E-4","6.1690551199999992E-3","2.3411839180000001E-2","2.7520089853000002E-2",NA,"11379.190968846719","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"34.811222198174001","1.683557239325","10.531345353561999","4.2224538260000003E-3","0.99357309555899997","1.038878685434","1.038878685434","0.27959875018300001","8.5973566299270008","0.102762304736","1.2926163826E-2","1.2754398578E-2","1.6933333852999999E-2","2.9815979129000001E-2","0.39115928417500001","0.45270836758600003","0.166689332001","0.51539816910299996","5.4891899735999998E-2","8.4449076500000002E-4","4.2224538260000003E-3","4.2224538260000003E-3","4.2224538300000001E-4","9.711643800000001E-3","3.3779630606999997E-2","1.6045324537999998E-2",NA,"56220.3271372296","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","201.94675000000001","NA","NA","0.465402500005","3.6502162500000002","7.7203675002549996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","88.533749999999998","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"0.332011643573","0.29909872264100001","16.03521230662","0.122548600161","0.47194447529400002","0.72407995050499996","0.74460348914899999","0.230917213082","33.142570276687998","4.0090634915530003","5.1444183427000002E-2","4.1527545615000001E-2","6.4239909895000002E-2","2.31879234111","0.37925174577600002","1.4414056315370001","NA","3.8401034915530001","2.9151880987709999","0.11086724710199999","0.12529691940500001","6.2629667633E-2","4.3852131037000003E-2","0.34264596517699997","NA","9.7984530796520009",NA,"NA","4996.92","NA","NA","NA","290309.83438729402","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"0.22866782355699999","112.854833605675","1.125477145E-3","NA","NA","NA","NA","NA","1.174121324803","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","94.251000000000005","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","102.167","IE","5.2900000000000003E-2","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","92.334000000000003","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","116.57855388649899","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","24.042999999999999","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"0.219981580422","46.744223075088001","1.0822421769999999E-3","NA","NA","NA","NA","NA","1.129520807165","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","577.12495851809842","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"3.1645784315040002","30.409349361318","0.499319017177","NA","1.55751606769","1.55751606769","1.55751606769","0.37380385624599999","14.217307099601999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","1635.9771531959061","Fuel flared [kt]"
"D_Fugitive","1B2d","Other fugitive emissions from energy production",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NE","NE"
"B_Industry","2A1","Cement production",NA,"NA","NA","NA","NA","1.08375E-2","3.6124999999999997E-2","4.2499999992E-2","3.25125E-4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","C","C"
"B_Industry","2A2","Lime production",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","C","C"
