Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Non Methane VOC,1A3bv,Road transport - motorcycle (>50cc  4st) - evaporative,Petrol,kilotonne,1.364892811,1.343707955,1.336683229,1.378254784,1.421430315,1.555749708,1.709546722,1.747504439,1.56466045,1.625895831,1.767003224,1.738704372,1.812246464,1.603431148,1.515763762,1.365359159,1.243606226,1.160805901,1.086524871,1.051245249,0.996841332,0.906986306,0.806452773,0.740322655,0.720865674,0.747010343,0.826769575,0.906151956,1.011122557,1.133691112,1.210071595,1.274035776,1.372832175,1.480015353,1.534412547,1.582398449,1.593297079,1.666910084,1.71167587,1.69989051,1.623466349,1.637097275,1.575820641,1.585460117,1.597820396,1.635089646,1.590037085,1.513345171,1.464974457,1.409997478,1.281563936,1.294509997
Non Methane VOC,1A3c,Railways - intercity,Gas oil,kilotonne,1.905635118,1.922487674,1.902394242,1.896560665,1.936099353,1.947565041,1.92546949,1.909641397,1.939133928,1.937290645,3.223306855,3.756115944,3.336828583,3.621012239,3.204444022,2.83064935,2.98949311,1.66172611,1.517627808,1.535960967,0.675816974,0.676199332,1.138002531,1.142242724,0.995694205,0.945967241,0.964382223,0.973389243,1.047887277,1.082290883,1.105054171,0.875168808,0.731568147,0.691008059,0.635075155,0.637004507,0.613896502,0.574364005,0.594798811,0.185665548,0.187778144,0.19613232,0.196239104,0.193264156,0.198732638,0.200396324,0.200051954,0.199796792,0.215132037,0.213340391,0.145759062,0.162087627
Non Methane VOC,1A3c,Railways - regional,Gas oil,kilotonne,0.103239777,0.104138646,0.103066918,0.102755771,0.104864656,0.1082527,0.107042684,0.109047853,0.110707303,0.110603587,0.114579353,0.113092762,0.100646887,0.109082425,0.10699864,0.353008593,0.710730667,0.852819307,0.886264579,0.908462284,0.944899662,0.817214255,0.663368085,0.653389047,0.635335453,0.682415203,0.695714911,0.702195593,0.560165243,0.579629333,0.557249748,0.567602335,0.580482077,0.574179727,0.593238957,0.601650369,0.563610612,0.534713912,0.553520218,0.581842465,0.551729173,0.561825018,0.561935444,0.562641721,0.568685232,0.570709684,0.569631775,0.568977994,0.582163064,0.565673805,0.222189978,0.247235493
Non Methane VOC,1A3c,Railways - freight,Gas oil,kilotonne,2.270296427,2.220942244,2.171588061,2.220942244,2.141975551,2.122233878,1.948507153,1.855721288,1.855721288,1.678046229,1.510242006,1.375998628,1.295057767,1.125279377,0.900717843,1.080860612,1.169103424,1.017300185,1.033194803,0.823846224,0.741984484,0.784385936,0.657659896,0.54556696,0.476293879,0.489210934,0.51161644,0.52315696,0.403293019,0.294659449,0.294762767,0.318785758,0.189822198,0.1936998,0.229006345,0.162127261,0.163252794,0.14264123,0.138300718,0.109042492,0.110101888,0.121000565,0.120656066,0.125958493,0.118856278,0.095177657,0.092688271,0.095357356,0.097803406,0.093584284,0.086148691,0.094967701
Non Methane VOC,1A3c,Rail - coal,Coal,kilotonne,0.500000441,0.500000441,0.500000441,0.500000441,0.500000441,0.500000441,0.500000441,0.500000441,0.500000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000018,0.094000083,0.094000083,0.094000083,0.094000083,0.094000083,0.076450067,0.080550071,0.06855006,0.065000057,0.065000057,0.075000066,0.075000066,0.075000066,0.075000066,0.066000058,0.070000062
Non Methane VOC,1A3dii,Shipping - coastal,Fuel oil,kilotonne,6.49505163,6.659660993,5.962942292,6.050989161,5.332577752,3.612473706,3.705624741,2.709036269,2.443619621,2.404062332,2.268801925,1.970208196,1.856640495,1.647369677,1.561874891,1.31815095,1.34239574,1.235208247,1.287525952,1.647369677,1.885989475,1.858026155,1.80954019,1.796928037,1.972696828,2.074772749,2.105742325,2.019020022,2.069560885,2.085870379,1.881732607,1.793190894,1.842871013,1.75726922,1.754459683,1.792790816,1.699646786,1.733290982,1.639605488,1.529345342,1.419349309,1.383055972,1.273639373,1.168246262,1.242853832,0.459534058,0.438484206,0.42190132,0.404647225,0.413888913,0.368778337,0.396913444
Non Methane VOC,1A3dii,Shipping - coastal,Gas oil,kilotonne,1.412794106,1.293409018,1.301111282,1.740140315,1.692643022,1.797907293,1.882632194,1.931413198,1.918576092,2.094444447,1.830000059,1.450021714,2.322944938,1.835134901,2.356321414,2.34733544,2.158629978,1.675954784,1.890334458,2.525404281,2.414230747,2.393346844,2.39869354,2.460735915,2.879389414,2.98297448,2.993260703,2.929744304,3.010633388,3.076345913,2.820303215,2.64795221,2.67799499,2.512637019,2.391235288,2.281668724,2.1108617,2.119484745,2.004194783,1.925198245,1.847899668,1.690829073,1.521536178,1.407243603,1.42716731,2.038277069,2.016409907,1.963593858,1.97919341,2.002606032,1.749570429,1.733247619
Non Methane VOC,1A3dii,Sailing boats with auxiliary engines,DERV,kilotonne,0.001046421,0.001046421,0.001107366,0.001168312,0.001229258,0.001290203,0.001351149,0.001412095,0.00147304,0.001533986,0.001594932,0.001655877,0.001782414,0.001908951,0.002035488,0.002162025,0.002288562,0.002415099,0.002541636,0.002668173,0.00279471,0.002921247,0.003199384,0.003477521,0.003755657,0.004033794,0.004311931,0.004590068,0.004868204,0.005146341,0.005424478,0.005702615,0.006126213,0.006549811,0.006973409,0.007397007,0.007820606,0.008244204,0.008667802,0.0090914,0.009411437,0.009483455,0.009414596,0.009974753,0.010527105,0.011193941,0.01151342,0.012428925,0.012829343,0.013367941,0.012275969,0.013476571
Non Methane VOC,1A3dii,Sailing boats with auxiliary engines,Gas oil,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,1A3dii,Sailing boats with auxiliary engines,Petrol,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,kilotonne,0.04870315,0.04870315,0.05153972,0.05437629,0.05721286,0.06004943,0.062886,0.06572257,0.068559141,0.071395711,0.074232281,0.077068851,0.082958212,0.088847574,0.094736935,0.100626297,0.106515658,0.11240502,0.118294381,0.124183743,0.130073104,0.135962466,0.148907677,0.161852888,0.174798099,0.18774331,0.200688521,0.213633732,0.226578943,0.239524154,0.252469365,0.265414576,0.285129944,0.304845312,0.32456068,0.344276048,0.363991416,0.383706784,0.403422151,0.423137519,0.43803286,0.441384744,0.43817991,0.46425108,0.48995895,0.520995234,0.535864624,0.578474639,0.597111115,0.622178883,0.57135567,0.627234821
Non Methane VOC,1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,kilotonne,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.139182304,0.14196595,0.14196595,0.143357774,0.144749597,0.147533243,0.148925066,0.150316889,0.147533243,0.144749597,0.144749597,0.143357774,0.139182304,0.151708712,0.155884181,0.157276004,0.157276004,0.162843296,0.167018765,0.171194234,0.179545173,0.185112465,0.190679757,0.189287934,0.197638872,0.205989811,0.208773457,0.212948926,0.215732572,0.219908041,0.225475333,0.079333914,0.102994905
Non Methane VOC,1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,kilotonne,0.670476199,0.670476199,0.685223501,0.699970804,0.714718106,0.729465409,0.744212711,0.758960014,0.773707316,0.788454619,0.803201921,0.817949224,0.848567961,0.879186698,0.909805436,0.940424173,0.971042911,1.001661648,1.032280385,1.062899123,1.101863239,1.132481977,1.203956702,1.275431428,1.351078843,1.422553568,1.494028294,1.55298495,1.611941607,1.679243643,1.742372989,1.797156956,1.937211182,2.052229272,2.158901981,2.261402002,2.38059278,2.49561087,2.610628959,2.738165117,2.832296615,2.866413789,2.845579198,3.006159116,3.164850236,3.334552977,3.424376871,3.654251336,3.763660273,3.910678131,3.208316298,3.569767225
Non Methane VOC,1A3dii,Personal watercraft e.g. jet ski,DERV,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,1A3dii,Personal watercraft e.g. jet ski,Gas oil,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,1A3dii,Personal watercraft e.g. jet ski,Petrol,kilotonne,0.208762898,0.208762898,0.220921672,0.233080446,0.24523922,0.257397994,0.269556768,0.281715542,0.293874316,0.30603309,0.318191864,0.330350638,0.355595005,0.380839371,0.406083738,0.431328105,0.456572471,0.481816838,0.507061205,0.532305571,0.557549938,0.582794304,0.638283113,0.693771922,0.749260731,0.80474954,0.860238348,0.915727157,0.971215966,1.026704775,1.082193584,1.137682392,1.22219104,1.306699688,1.391208335,1.475716983,1.56022563,1.644734278,1.729242926,1.813751573,1.877599485,1.891967119,1.878229807,1.989982191,2.100177308,2.23321233,2.296949008,2.479594078,2.559478123,2.666929487,2.449079078,2.68860144
Non Methane VOC,1A3dii,Inland goods-carrying vessels,DERV,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,1A3dii,Inland goods-carrying vessels,Gas oil,kilotonne,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.018028702,0.016225831,0.017728223,0.019230615,0.021333964,0.019831572,0.017127266,0.014422961,0.012920569,0.012920569,0.012915586,0.012803972,0.01189926,0.009555879,0.007809603,0.01020338,0.010688416,0.010093799,0.011085999,0.009824709,0.010385802,0.010452023,0.010993301,0.015779625,0.014890767,0.010741202,0.010197018,0.010953421,0.009461039,0.011351367,0.010950556,0.00801857
Non Methane VOC,1A3dii,Inland goods-carrying vessels,Petrol,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,1A3dii,Shipping between UK and Gibraltar,Fuel oil,kilotonne,0.101430969,0.103366788,0.09327856,0.094777012,0.085146366,0.057994322,0.058358928,0.043859573,0.039369814,0.039205052,0.03735796,0.032578805,0.029090186,0.026963669,0.025671482,0.022487978,0.02211585,0.020991299,0.021800793,0.02708448,0.031136048,0.031693266,0.031669949,0.03329442,0.036265729,0.035757434,0.036591487,0.041047975,0.042888323,0.045108225,0.04462144,0.04527257,0.032989076,0.037533157,0.037400417,0.042212191,0.047843368,0.034527443,0.053226785,0.052541652,0.057416025,0.055268962,0.04859922,0.041963725,0.051998183,0.053566196,0.046600551,0.043503112,0.042364704,0.047868044,0.031301931,0.033728823
Non Methane VOC,1A3dii,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,kilotonne,0.012004209,0.012308442,0.01102076,0.011183489,0.009855715,0.006676604,0.006848767,0.005006864,0.004516318,0.004443208,0.004193219,0.003641355,0.003431459,0.003044683,0.00288667,0.002436218,0.002481027,0.002282922,0.002379616,0.003044683,0.003485702,0.003497899,0.003599145,0.003636241,0.003882572,0.003905534,0.003952768,0.004292558,0.004301348,0.004356512,0.004483765,0.005377796,0.004473706,0.003586156,0.005383516,0.002692597,0,0,0.002240741,0.003573961,0.000945205,0.003863628,0.002950839,0,0.001745765,0.002623091,0.009337773,0.013375359,0.004383379,0.004382391,0.000215008,0.000364906
Non Methane VOC,1A3dii,Shipping between UK and Bermuda,Fuel oil,kilotonne,0.005144661,0.005275046,0.004723183,0.004792924,0.004223878,0.002861402,0.002935186,0.002145799,0.001935565,0.001904232,0.001797094,0.001560581,0.001470625,0.001304864,0.001237144,0.001044093,0.001063297,0.000978395,0.001019836,0.001304864,0.001493872,0.001499099,0.001542491,0.001558389,0.001663959,0.0016738,0.001694043,0.001839668,0.001843435,0.001867076,0.001921613,0.000654555,0.00072804,0,0.001073457,0,0.009792546,0.039563751,0.00210812,0,0,0,0,0,0,0,0.000362763,0.001297707,0.000181828,0.000181787,8.92E-06,1.51E-05
Non Methane VOC,1A3dii,Shipping between UK and CDs,Fuel oil,kilotonne,0.01472883,0.015102115,0.013522166,0.01372183,0.012092688,0.008192008,0.008403246,0.006143282,0.005541397,0.005451693,0.005144963,0.004467842,0.004210304,0.003735741,0.003541864,0.002989171,0.003044151,0.002801082,0.002919723,0.003735741,0.004276859,0.004203712,0.00404458,0.003956534,0.004196994,0.004444522,0.004531572,0.004307531,0.004405808,0.00440927,0.003951791,0.003721148,0.003752221,0.003804259,0.00406031,0.004242708,0.004280452,0.004279495,0.004079627,0.003708936,0.003873259,0.003941157,0.003887807,0.003692,0.003798266,0.000610968,0.000629097,0.000647574,0.000630513,0.000651779,0.000588785,0.000645666
Non Methane VOC,1A3dii,Shipping between UK and CDs,Gas oil,kilotonne,0.006415363,0.005873246,0.005908222,0.00790181,0.00768613,0.008164125,0.008548852,0.008770362,0.00871207,0.009510671,0.008309855,0.00658441,0.01054827,0.008333172,0.010699829,0.010659025,0.009802132,0.00761035,0.008583827,0.011467619,0.01096279,0.010884548,0.01092065,0.011075489,0.011538507,0.011854466,0.011430372,0.011364671,0.011313102,0.011318436,0.010782058,0.010871486,0.010955196,0.011033629,0.01100419,0.011169358,0.010673685,0.010845726,0.010514773,0.010516824,0.010247022,0.009980663,0.009972241,0.009825376,0.009925946,0.01138601,0.011514476,0.011731554,0.011407513,0.0111571,0.007683853,0.009167584
Non Methane VOC,1A3eii,Aircraft - support vehicles,Gas oil,kilotonne,0.18685594,0.193936149,0.20594172,0.221333478,0.218562961,0.215792445,0.227798016,0.233954719,0.265353905,0.284439685,0.293674739,0.28536319,0.299831443,0.313684025,0.332154134,0.337695167,0.346314551,0.367247342,0.394029001,0.42265767,0.34259128,0.30877279,0.332679068,0.34304681,0.365475278,0.380324341,0.398996114,0.433183079,0.474910694,0.484304725,0.495836856,0.477818403,0.48004778,0.486226968,0.497978114,0.498708879,0.495547952,0.485298266,0.449227828,0.383642792,0.336097692,0.315886914,0.301651743,0.249186038,0.23372498,0.233855168,0.270357217,0.257907315,0.248523579,0.239000186,0.056264413,0.043667175
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Coal,kilotonne,0.0489,0.03625,0.03335,0.0175,0.0182,0.01895,0.0159,0.01385,0.0161,0.0158,0.0129,0.0192,0.02265,0.0195,0.02165,0.0196,0.00955,0.01,0.01105,0.00885,0.01598515,0.01448515,0.00943515,0.01013515,0.00978515,0.00808515,0.00606015,0.00413515,0.00473515,0.001722167,0.00073615,0.00079315,0.00035915,0.00028515,0.00030165,0.00038615,0.00052315,0.00039065,0.00069265,0.00268465,0.00046365,0.00074065,0.00060415,0.00062165,0.00059815,0.0005838,0.0005838,0.0005838,0.0005838,0.0005848,0.0005838,0.0005838
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Coke,kilotonne,0.054,0.0155,0.008,0.0155,0.0115,0.0055,0.004,0.0035,0.003,0.0035,0.003,0.0015,0.0025,0.0075,0.007,0.0085,0.0175,0.0165,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Fuel oil,kilotonne,0.157332672,0.114899692,0.099882826,0.09409651,0.079217414,0.072053404,0.068609169,0.065302703,0.064200547,0.064889394,0.055245535,0.054694458,0.045877215,0.040917516,0.047254909,0.040504208,0.038575436,0.028518269,0.034855662,0.027140575,0.024612201,0.023510045,0.021809984,0.025933522,0.022340137,0.020053578,0.01642914,0.010940407,0.00697127,0.00993239,0.007100448,0.013256744,0.00898498,0.007798793,0.008148372,0.006707373,0.007555206,0.008260241,0.012137348,0.008368114,0.009657636,0.011211675,0.007547009,0.007873522,0.009682434,0.010404346,0.009036296,0.009485424,0.009705855,0.008789689,0.003087413,0.003029549
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Gas oil,kilotonne,0.048950513,0.049710474,0.057025417,0.07019794,0.059042557,0.056669058,0.057283628,0.061086681,0.057108187,0.057754165,0.04414707,0.040524058,0.037720949,0.034421088,0.031255964,0.030933739,0.028805221,0.024193557,0.021760674,0.01999298,0.023566352,0.022831574,0.020698076,0.019684484,0.016128321,0.016662044,0.017157172,0.013534938,0.00577824,0.002278814,0.001972831,0.001977978,0.001700326,0.001839995,0.001813611,0.003263986,0.002713571,0.001760353,0.001250993,0.001059021,0.001415525,0.000877307,0.001118618,0.001397483,0.001378307,0.001772718,0.001625045,0.001618636,0.001792121,0.001525291,0.001322686,0.001805215
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Natural gas,kilotonne,0.027218451,0.048215542,0.058843699,0.08450681,0.140239828,0.172901969,0.209711684,0.218525277,0.240040815,0.273221403,0.287478686,0.295773833,0.303809757,0.319881604,0.339841802,0.378466079,0.401536957,0.423311718,0.446901042,0.440420458,0.432117893,0.525098792,0.484181888,0.520931903,0.520109142,0.54410193,0.588354114,0.522161622,0.572350074,0.612016868,0.625581865,0.62638964,0.535453553,0.577343537,0.559798444,0.551651282,0.504317502,0.482680611,0.613278656,0.490403292,0.534727136,0.465420978,0.538180346,0.557203919,0.478411498,0.521554282,0.539406349,0.536946823,0.5344351,0.539540025,0.499422704,0.537759808
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,SSF,kilotonne,0.0105,0.009,0.0155,0.0135,0.0095,0.0105,0.0065,0.008,0.0085,0.0065,0.008,0.006,0.0065,0.0055,0.0035,0.0067,0.0027,0.0027,0.00305,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Town gas,kilotonne,0.118230772,0.115637992,0.092562249,0.063523112,0.048744266,0.021520075,0.00648195,0.001814946,0.001037112,0.00129639,0.001037112,0.000777834,0.000777834,0.000777834,0.000777834,0.000777834,0.000777834,0.000777834,0.000259278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Public sector combustion,Burning oil,kilotonne,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Public sector combustion,Coal,kilotonne,0.1485,0.125,0.1066,0.103,0.095,0.0745,0.0845,0.086,0.082,0.0835,0.07355,0.0693,0.0693,0.06785,0.06335,0.0641,0.06475,0.0607,0.0516,0.04375,0.04355,0.04175,0.0372,0.03045,0.0256,0.0174,0.0194,0.02275,0.0156,0.01855,0.013836359,0.013492713,0.008621596,0.007663239,0.00715,0.0084095,0.0074465,0.0072145,0.007169,0.0076865,0.007913,0.007789,0.007081,0.0076905,0.0077135,0.001457,0.001583326,0.0014905,0.0014535,0.0011085,0.0011025,0.00115
Non Methane VOC,1A4ai,Public sector combustion,Coke,kilotonne,0.054,0.033,0.03,0.0275,0.0295,0.0235,0.0215,0.021,0.0185,0.0185,0.0155,0.0145,0.014,0.013,0.013,0.015,0.013,0.0125,0.0115,0.01,0.0095,0.0078,0.0066,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Public sector combustion,Fuel oil,kilotonne,0.385754362,0.377488197,0.338912761,0.290693465,0.246607253,0.224564146,0.235585699,0.252118029,0.227319535,0.21905337,0.190121793,0.188744098,0.188744098,0.184611016,0.20252104,0.170834074,0.147413274,0.111593226,0.126747862,0.103327061,0.09643859,0.097816285,0.109664454,0.11297092,0.115864078,0.094509819,0.087359586,0.065123602,0.050148067,0.049306985,0.023626386,0.035933031,0.017652489,0.014964385,0.008204169,0.005921329,0.006359436,0.006188602,0.009784384,0.006392501,0.004848106,0.00931459,0.004908724,0.002599709,0.003520009,0.003894741,0.003989802,0.004261208,0.004477506,0.004175791,0.001531996,0.001366673
Non Methane VOC,1A4ai,Public sector combustion,Gas oil,kilotonne,0.054802673,0.073756886,0.092266107,0.099018703,0.087690895,0.0891727,0.091713945,0.101496708,0.099367495,0.101434729,0.085791878,0.081329777,0.070201943,0.064736909,0.059775917,0.05907691,0.056856227,0.045643242,0.039676881,0.033937276,0.068199962,0.071061499,0.071061499,0.067770731,0.064384579,0.061093812,0.060759966,0.053787354,0.048741511,0.04460978,0.041896932,0.032445451,0.028962705,0.013665895,0.011995872,0.021190157,0.012630111,0.009999466,0.002188659,0.000829494,0.001106458,0.000646136,0.00081609,0.001005178,0.000967966,0.00121536,0.001090216,0.001023975,0.001149123,0.000924607,0.000859202,0.001129564
Non Methane VOC,1A4ai,Public sector combustion,Natural gas,kilotonne,0.00311068,0.019182527,0.046919425,0.087358266,0.114058271,0.142572838,0.174198086,0.191825273,0.21023013,0.234337901,0.244966058,0.249632078,0.259223342,0.28462723,0.283331113,0.30640199,0.323510731,0.343211705,0.321696168,0.30795733,0.312967869,0.354141333,0.387644536,0.342596131,0.363775605,0.409682159,0.45482788,0.470681522,0.459826377,0.461422251,0.464016866,0.476678523,0.433628,0.443011432,0.497335633,0.483821461,0.442987807,0.413448015,0.432842276,0.395263661,0.427029245,0.352828364,0.403308145,0.411993057,0.347384071,0.371057309,0.376555745,0.358078202,0.361022007,0.36330663,0.339222808,0.35501644
Non Methane VOC,1A4ai,Public sector combustion,Town gas,kilotonne,0.049003544,0.041484481,0.04692932,0.045373652,0.025927801,0.012186066,0.00388917,0.001555668,0.000777834,0.001037112,0.000777834,0.000777834,0.000777834,0.000518556,0.000518556,0.000518556,0.000518556,0.000518556,0.000259278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Railways - stationary combustion,Burning oil,kilotonne,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.000964118,0.000964118,0.000456687,0.000456687,0.000456687,0.000456687,0.000456687,0.00050743,0.00050743,0.00050743,0.00050743,0.00050743,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0.000608916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Railways - stationary combustion,Coal,kilotonne,0.006,0.0045,0.0035,0.004,0.0035,0.003,0.003,0.003,0.003,0.003,0.00245,0.00245,0.00245,0.00095,0.00015,0.00015,0.00015,1.00E-04,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Railways - stationary combustion,Coke,kilotonne,0.00245,0.00095,0,0,0,0,0,0.00045,0.00045,0.00015,0.0003,5.00E-05,5.00E-05,0,5.00E-05,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Railways - stationary combustion,Fuel oil,kilotonne,0.019425487,0.013776941,0.011159323,0.00702624,0.006199624,0.006337393,0.006475162,0.008266165,0.007852857,0.006475162,0.005648546,0.003995313,0.004546391,0.005235238,0.00950609,0.004133082,0.001653233,0.000964386,0.000826616,0.000551078,0.000275539,0.000137769,0.000137769,0.000137769,0,0.000137769,9.64E-05,4.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Railways - stationary combustion,Natural gas,kilotonne,0,0,0,0,0,0,0.005702914,0.020997091,0.022033984,0.020219421,0.022033984,0.020219421,0.019700974,0.019960197,0.020478644,0.018404857,0.018223401,0.019026993,0.021048935,0.020737867,0.021639513,0.020843292,0.021294484,0.021586431,0.022807303,0.02227649,0.024081257,0.022957701,0.022603825,0.022081858,0.019410095,0.019799358,0.015862488,0.000822762,0.000236124,0.000337775,0.000212326,0.000183396,0.000187377,0.000143408,0.00016066,0.000128103,0.000113948,9.09E-05,8.54E-05,6.34E-05,0.00012191,9.86E-05,0.000113063,0.000144136,0.00010573,0.000139787
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Public sector combustion,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291868,0.00143028,0.002050402
Non Methane VOC,1A4ai,Public sector combustion,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,1A4ai,Miscellaneous industrial/commercial combustion,LPG,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001660457,0.001660364,0.001660364,0.001660364,0.001660364,0.001660364,0.001660364,0.001660551,0.001660737,0.001660457,0.001655079,0.00166596,0.001666983,0.001664478,0.001668679,0.001665774,0.001665058,0.001665058,0.001664397,0.001660279,0.001661004,0.001661004,0.001664075,0.001664397,0.001664397,0.001664397,0.001664397,0.001750984,0.001750984,0.001856812,0.00182795,0.001885675
