Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Cooking and Other,Burning oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.011284476,0.010560617,0.009882768,0.009307833,0.008636531,0.008069333,0.007673683,0.007152988,0.006679821,0.006006548,0.0058452,0.005457998,0.00507118,0.004869314,0.004782151,0.004611428,0.004361694,0.004183217,0.003895463,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Cooking and Other,Fuel oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000116419,7.13E-05,5.38E-05,4.75E-05,5.16E-05,5.82E-05,1.11E-05,8.09E-06,2.35E-06,1.19E-05,5.87E-06,1.16E-05,7.95E-06,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Cooking and Other,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001820667,0.001286479,0.001109821,0.001022208,0.000881056,0.000769593,0.000622025,0.000489555,0.000349601,0.000319861,0.000257265,0.000336175,0.000384857,0.000285905,0.000256454,0.000217427,0.000254755,0.000270692,0.000242026,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Cooking and Other,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.515824192,1.470890894,1.435660048,1.407607108,1.384061907,1.364682472,1.351562606,1.342375745,1.333471866,1.325640398,1.316969301,1.308739859,1.301606889,1.295353723,1.290396757,1.277861214,1.288915172,1.279227117,1.262030389,1.16645112,1.140358507,1.190475411,1.197301825,1.273020836,1.101427208,1.17674067,1.222153497,1.112849028,1.181492102,1.136709298,1.181042974,1.267961398
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Anthracite,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.078804369,0.114445563,0.133628845,0.16566057,0.115842502,0.092277002,0.092320658,0.108691646,0.177101339,0.215801189,0.243080932,0.275101154,0.400052395,0.360491651,0.351827579,0.32648067,0.322841712,0.308677946,0.281281771,0.227581569,0.211663161
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.004033089,0.005141821,0.006876433,0.008149519,0.008053614,0.011166771,0.016899715,0.025595669,0.02968104,0.039878054,0.049592294,0.057161407,0.055854697,0.059845117,0.057167694,0.061290816,0.054862963,0.050515136,0.044785438,0.039414372,0.037087025
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Coke,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002715995,0.014471576,0.015981537,0.008542469,0.007211537,0.005552894,0.004219336,0.004605703,0.004847371,0.005941988,0.006010894,0.005686868,0.005366043,0.006253329,0.002692342,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Petroleum coke,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.009021509,0.016695996,0.024036329,0.029597142,0.034653111,0.038270951,0.04205149,0.059471699,0.014732432,0.013317552,0.030961906,0.061644351,0.052640881,0.096804114,0.10795567,0.102817276,0.125871124,0.130980453,0.149619591,0.108995982,0.081930428
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,SSF,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.017640281,0.03131182,0.041915015,0.051373308,0.055652538,0.066288236,0.069075518,0.113865948,0.131722512,0.186418564,0.193491501,0.213472857,0.298144487,0.280513646,0.250350485,0.259504039,0.256131822,0.243395498,0.193376843,0.172680148,0.137989168
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Wood - Dry,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003334062,0.0066845,0.010270431,0.015677594,0.022424745,0.029925492,0.027295216,0.022753534,0.028901494,0.044896407,0.044514562,0.059772462,0.075771842,0.076057856,0.089360595,0.102666243,0.104626847,0.115574868,0.119184527,0.113815155,0.122762386
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Wood - Seasoned,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.017471145,0.035028105,0.053819097,0.082153701,0.117510111,0.15681551,0.143032344,0.11923303,0.151449558,0.235266074,0.233265132,0.31321955,0.397059476,0.398558243,0.468267233,0.537991469,0.548265423,0.605635224,0.624550553,0.596413977,0.643299244
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - Upgraded,Wood - Wet,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.006929796,0.01389363,0.021346933,0.032585637,0.046609486,0.062199672,0.056732685,0.047292869,0.060071308,0.093316488,0.09252283,0.124236138,0.157490603,0.158085078,0.185734615,0.2133902,0.217465285,0.240220578,0.247723198,0.236563041,0.255159723
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Anthracite,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.008941702,0.024834272,0.044628821,0.05901775,0.081565479
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001519532,0.004064128,0.007105762,0.01022116,0.014291674
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Coke,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Petroleum coke,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003486235,0.010537857,0.023738993,0.02826546,0.031572308
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,SSF,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.007094047,0.019582059,0.030681621,0.044780401,0.05317483
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Wood - Dry,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001577501,0.005061803,0.010294131,0.016067253,0.025752679
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Wood - Seasoned,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.007681591,0.024648286,0.050126942,0.078238976,0.125401847
Nitrogen oxides (NOx expressed as NO2),1A4bi,Domestic Closed Stove - EcoDesign,Wood - Wet,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.004577172,0.014686991,0.029868768,0.046619678,0.074722267
Nitrogen oxides (NOx expressed as NO2),1A4bii,House and garden machinery,DERV,kilotonne,0.375000025,0.383241784,0.387362663,0.389423103,0.391483543,0.395604422,0.397664862,0.399725301,0.403846181,0.40590662,0.4100275,0.415734918,0.418825577,0.422905248,0.427932721,0.433042611,0.437925853,0.442685469,0.447321458,0.451792612,0.458410959,0.463628645,0.46783178,0.472531839,0.477790935,0.482739454,0.478726612,0.474122068,0.470248846,0.466314784,0.463566807,0.463479537,0.465609135,0.465478633,0.46449795,0.467444446,0.470447421,0.474710902,0.479641712,0.482737371,0.486407672,0.489540405,0.493451686,0.494248772,0.49556489,0.501348396,0.502516219,0.504685034,0.511172941,0.515770087,0.517568164,0.520534064
Nitrogen oxides (NOx expressed as NO2),1A4bii,House and garden machinery,Petrol,kilotonne,0.264327782,0.270137184,0.273041885,0.274494235,0.275946586,0.278851286,0.280303637,0.281755987,0.284660688,0.286113039,0.28901774,0.29304075,0.295219276,0.29809493,0.301638665,0.305240494,0.308682565,0.312037494,0.315305283,0.318456883,0.323113049,0.326790759,0.329753358,0.333066216,0.336773113,0.3402611,0.3539844,0.367405455,0.381746933,0.395742507,0.408137958,0.414628899,0.423075612,0.429064792,0.43415416,0.439961346,0.442787762,0.427518246,0.410517612,0.392441777,0.374531287,0.35671931,0.342424482,0.335290262,0.329906238,0.327194242,0.321318656,0.319100422,0.322906239,0.32581024,0.32694608,0.328819629
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Burning oil,kilotonne,0.12087306,0.12087306,0.12087306,0.12087306,0.12087306,0.12087306,0.12087306,0.12087306,0.12087306,0.12087306,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.161118789,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.16116408,0.161181803,0.161213197,0.161087168,0.161023697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Coal,kilotonne,0.6649601,0.5699658,0.4749715,0.3799772,0.2849829,0.185238885,0.14249145,0.14249145,0.0949943,0.14249145,0.14840805,0.090244585,0.090244585,0.14249145,0.14249145,0.14249145,0.04749715,0.04749715,0.04749715,0.04749715,0.09515,0.090244585,0.05699658,0.061318985,0.06153264,0.06195995,0.061746295,0.033478095,0.042155775,0.033248005,0.03360525,0.02383075,0.02805714,0.0276108,0.03727458,0.0414162,0.023009,0.0184072,0.023009,0,0.006534556,0.00692692,0.007036343,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Coke,kilotonne,0.412432,0.309324,0.206216,0.25777,0.206216,0.154662,0.154662,0.103108,0.051554,0.103108,0.051554,0.051554,0.051554,0.051554,0.051554,0.051554,0.103108,0.103108,0.051554,0.051554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Fuel oil,kilotonne,5.044975488,4.41124704,4.41124704,4.659768,3.864500928,3.7278144,3.7278144,4.10059584,3.926631168,3.926631168,2.820712896,2.36094912,2.037871872,1.913611392,1.528403904,1.093492224,1.2426048,0.882249408,1.043788032,0.969231744,1.217752704,1.317161088,1.42899552,1.503551808,1.776924864,1.652664384,1.624084474,1.010085253,0.944379648,1.155622464,0.123476949,0.150022957,0.042194487,0.050540649,0.066337899,0.062564719,0.124669317,0.121126529,0.300904192,0.099997472,0.137066213,0.198811358,0.176301047,0.179962763,0.198013805,0.209544581,0.213458471,0.216601528,0.205563452,0.187300016,0.073900526,0.067601169
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100883255,0.119225666,0.183424101,0.229280126,0.265964946,0.275136151,0.293478561,0.313312269,0.340230207,0.402517061,0.399700068,0.384050104,0.378729117,0.444458964,0.451657947,0.298288304,0.361514156,0.476384888,0.728975299,0.734296286,0.727410302,0.73698808,0.698943842,0.627093311,0.636330049,0.487625671,0.503505923,0.494247565,0.460550511,0.397963453,0.350232698,0.345338548,0.324317704,0.342373145,0.356722369,0.352544388,0.341512334,0.397398915,0.452843755
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Straw,kilotonne,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844813,0.022844458,0.022844458,0.022844458,0.022844458,0.022844458,0.022844458,0.022844458,0.022844458,0.022844458,0.022907915,0.022800038,0.022800038,0.022800038,0.022892051,0.022803211,0.024948052,0.027771881,0.027740152,0.043886742,0.04050132,0.058034442,0.04686604,0.053643229,0.090073794,0.136100923,0.254135386,0.23455585,0.269604276,0.27954644,0.270966834,0.258625795,0.278704432
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Vaporising oil,kilotonne,0.639883944,0.509295384,0.39176568,0.39176568,0.39176568,0.248118264,0.117529704,0.117529704,0.117529704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00992365,0.010766409,0.012737444,0.012648302,0.012153067,0.011984687,0.014064674,0.014292482,0.00945997,0.011490324,0.015141363,0.023169667,0.023338789,0.023119926,0.023426771,0.040282781,0.03101917,0.020183769,0.014916465,0.01264661,0.015030028,0.008288937,0.006268911,0.007124835,0.00811502,0.008832896,0.00802426,0.008090193,0.008689267,0.00754554,0.006807334,0.011641988
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0.001109647,0.001109647,0.001109647,0.001109647,0.001109647,0.012741803,0.007652735,0.006963885,0.007216311,0.008833482,0.010810279,0.012662174,0.026783404,0.047439228,0.083041719,0.104374892,0.155758566,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A4ci,Agriculture - stationary combustion,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,3.63E-41,6.53E-38,1.18E-34,2.11E-31,3.80E-28,6.84E-25,1.23E-21,2.21E-18,3.46E-16,3.70E-14,4.18E-12,3.78E-10,2.85E-08,1.73E-06,5.53E-05,0.000667191,0.003976693,0.01173391,0.024249336,0.033432574,0.060640464,0.07258784,0.078712126,0.053311401,0.056524141,0.071383063
Nitrogen oxides (NOx expressed as NO2),1A4cii,Agriculture - mobile machinery,Gas oil,kilotonne,69.64676127,70.03368772,70.42061418,70.80754063,71.19446708,71.58139353,71.96831998,72.35524643,72.74217289,73.12909934,73.51602579,73.90295224,74.28987869,74.67680514,75.06373159,75.45065805,75.8375845,76.22451095,76.6114374,76.99836385,46.05252061,47.69378605,49.6217331,46.22956815,46.01061483,48.04166756,52.82562787,51.29226572,50.85246458,53.88088059,52.85815547,49.98501157,53.20486989,51.5208529,52.53375434,51.68227113,48.28740777,46.07898038,50.7652293,44.13541194,38.05714537,30.69117618,34.41875745,26.3225144,24.90863131,24.84126822,20.41519838,19.02449671,16.5404099,12.8992248,10.74155829,11.01813345
Nitrogen oxides (NOx expressed as NO2),1A4cii,Agriculture - mobile machinery,Petrol,kilotonne,0.000781651,0.000785994,0.000790336,0.000794679,0.000799021,0.000803364,0.000807706,0.000812049,0.000816391,0.000820734,0.000825076,0.000829419,0.000833761,0.000838104,0.000842446,0.000846789,0.000851131,0.000855474,0.000859816,0.000864159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A4ciii,Fishing vessels,Fuel oil,kilotonne,11.02336228,11.30273629,10.12026954,10.26970215,9.050418658,6.13106849,6.289163863,4.597759945,4.147296418,4.080160027,3.850596883,3.343825415,3.151079001,2.795905836,2.650804603,2.237157807,2.278305917,2.096387954,2.185181246,2.795905836,3.200889872,3.119047604,3.23093214,3.422367817,3.425780115,3.60729586,3.24185359,2.937739013,2.799214636,2.553361582,2.399419727,2.399662015,2.418307612,2.488060678,2.587941821,2.569237215,2.31578484,2.369277143,2.313735975,2.122993009,2.20785497,1.97752158,2.053942407,1.936964996,2.156479188,0.868205694,0.919593396,0.883097247,0.857398462,0.77402874,0.719898174,0.70204986
Nitrogen oxides (NOx expressed as NO2),1A4ciii,Fishing vessels,Gas oil,kilotonne,10.28725101,9.417949275,9.474033257,12.67082028,12.32496905,13.09145015,13.70837397,14.06357252,13.97009922,15.25068349,13.32513342,10.55832359,16.91450832,13.36252274,17.15753891,17.0921076,15.71805002,12.20345376,13.76445795,18.3887147,17.57920464,17.12972901,17.744196,18.7955558,18.81429605,19.81117584,17.80417632,16.13398691,15.37321459,14.02299596,13.17755126,13.1788819,13.28128304,13.66436509,14.21290975,14.11018453,12.71823062,13.01200897,12.70697831,11.65942286,12.12548256,10.86049752,11.28019874,10.63776181,11.84332809,11.25198572,11.91797271,11.44498093,11.1119235,10.03144806,9.32991344,9.098598474
Nitrogen oxides (NOx expressed as NO2),1A5b,Aircraft -  military,Aviation turbine fuel,kilotonne,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,8.625069,9.1195055,9.1195055,10.2731765,9.558998,9.851993,10.492927,7.654522,7.3981535,7.9475,7.6959,7.4443,7.1927,6.5195,6.2985,5.93912,5.3635,5.5845,6.154,6.187754655,5.641372325,5.317345293,7.067163847,7.778500783,6.454581937,5.707366144,5.454467723,5.251006483,4.832835959,4.363731313,3.905129737,3.262208147,2.993911566,3.00693163,3.015577837,3.097007145,2.696162212,2.790486643
Nitrogen oxides (NOx expressed as NO2),1A5b,Shipping - naval,Gas oil,kilotonne,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,27.04092713,25.43616839,28.46225223,29.66972479,27.4130687,24.36181607,22.57131116,22.96766268,23.21328875,24.71605668,17.49436232,19.29920263,18.74089732,17.0668493,15.42050653,17.12987049,18.81027604,16.76857752,16.22908804,19.11389361,18.81440802,18.75050875,19.05539507,17.47303506,15.87954023,14.49988465,12.35653249,9.798786385,9.473808878,10.09874961,10.73468069,10.01034247,7.646320269,11.37826604
Nitrogen oxides (NOx expressed as NO2),1A5b,Aircraft -  military,Aviation spirit,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01823162,0.018218616,0.018179715,0.018179715,0.018896602,0.004804217,0.000903716,0.000758415,0.003317814,0.001170357,3.86E-05,0,0.009360974,0.010734591,0.060312049,0.059426532,0.021209822
Nitrogen oxides (NOx expressed as NO2),1B,,,kilotonne,2.005561794,2.210163074,2.198816984,2.301064995,2.18097489,2.379274197,3.256492127,6.729770735,8.170610472,10.97725,7.678802845,7.497189535,7.507288907,7.187613307,6.706619365,5.675279493,4.85159739,4.930363114,5.409270283,5.487789719,4.171665265,3.975450549,3.945239479,4.20895293,5.074437042,5.723619367,5.406955463,4.924332246,4.802573567,4.249574921,4.425753406,4.443864554,4.503516565,3.340820968,3.199207369,3.288690847,3.176651014,2.825576735,2.974589448,2.679403677,2.708778386,2.591045255,2.112373632,2.506752235,2.313836545,2.337826337,2.239340218,2.394395433,2.313083517,2.164139553,1.986213993,1.514878418
Nitrogen oxides (NOx expressed as NO2),1B1b,Coke production,Coal,kilotonne,0.470214769,0.434364141,0.377730539,0.416179039,0.352790971,0.357207352,0.36655969,0.327020084,0.281895053,0.288675498,0.220871048,0.207050371,0.200166011,0.196113331,0.158106469,0.212376008,0.211440774,0.204140755,0.204894137,0.202114415,0.200217968,0.186085547,0.169589062,0.158314299,0.16112,0.16144,0.16098,0.16286,0.16338,0.15838,0.16458,0.14263672,0.11614292,0.114592679,0.1102637,0.1108919,0.11832734,0.1181137,0.11670298,0.1002605,0.10751578,0.1040582,0.09662828,0.10213536,0.09813412,0.07165624,0.0349403,0.03652026,0.03471004,0.03498646,0.0327591,0.02971042
Nitrogen oxides (NOx expressed as NO2),1B1b,Solid smokeless fuel production,SSF produced,kilotonne,0.300051686,0.315462473,0.338395191,0.275651274,0.289227443,0.298950915,0.25739683,0.244279315,0.236757383,0.217769093,0.226666987,0.186672327,0.176215007,0.162914031,0.095400108,0.161721529,0.146677666,0.150163439,0.134293998,0.110719164,0.104481464,0.109893586,0.096867802,0.101913,0.203835,0.22878226,0.205539098,0.157451,0.127555,0.109709411,0.053665,0.043213,0.04167886,0.04248253,0.04206539,0.018481772,0.00726284,0.007161986,0.007061133,0.006960279,0.006859426,0.006758572,0.006657719,0.006556865,0.006456012,0.006355158,0.007487096,0.005864041,0.00324172,0.003241657,0.003241409,0.00324157
Nitrogen oxides (NOx expressed as NO2),1B1b,Iron and steel - flaring,Coke oven gas,kilotonne,0.16864079,0.393495178,0.414575276,0.541055869,0.470788873,0.52700247,0.491868972,0.386468478,0.238907786,0.18269419,0.238907786,0.147560692,0.203774288,0.224854387,0.112427194,0.147560692,0.147560692,0.105400494,0.11244744,0.25798176,0.22393584,0.09086904,0.06545448,0.11124864,0.06449544,0.07264728,0.07096896,0.04843152,0.0803196,0.04147848,0.077922,0.05538456,0.092724782,0.10957032,0.18773208,0.105806088,0.115799285,0.106805887,0.098934566,0.018621094,0.148018234,0.181718899,0.045945209,0.093293014,0.163511525,0.184169246,0.048771979,0.04339656,0.028778393,0.038800361,0.040620139,0.054190555
Nitrogen oxides (NOx expressed as NO2),1B1b,Charcoal production,Charcoal produced,kilotonne,0.004053005,0.00423974,0.005514435,0.00557727,0.00556606,0.00692365,0.00715906,0.005956345,0.00568288,0.00564099,0.005089635,0.006322145,0.006590005,0.004352725,0.000792665,0.001069375,0.003130245,0.000638085,0.00187384,0,0,0,0.0001003,0.002382715,0.004668375,0.001128375,0,0.002185655,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475,0.001475
Nitrogen oxides (NOx expressed as NO2),1B2ai,Upstream Oil Production - fugitive emissions,Non-fuel combustion,kilotonne,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0.646601527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1B2ai,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,kilotonne,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.416000016,0.589333356,0.667333359,0.918666702,0.806000031,0.632666691,0.598000023,0.806000031,0.814666698,0.263498022,0.250625992,0.228667824,0.212009903,0.233210893,0.265033826,0.293607123,0.277864114,0.40004394,0.137794101,0.119941087,0.088804551,0.10967693,0.064828,0.055818211,0.075909903,0.061523858,0.066647839,0.03524,0.12291,0.037975106,0.04905,0.04072,0.04728,0.12285,0.07751,0.10328296,0.04925,0.027050369,0.06734,0.010393922,0.01803
Nitrogen oxides (NOx expressed as NO2),1B2ai,Upstream Oil Production - Onshore Oil Loading,Crude oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1B2ai,Upstream Oil Production - Oil terminal storage,Non-fuel combustion,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1B2ai,Upstream Oil Production: direct process emissions,Non-fuel combustion,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0.00953563,0.0088,0.0068,0,0,0,0,0,0,0,0.07765,0.07586,0.05931,0,0,0,0,0,0,0.00027,0.29345,0.03641,0,0
Nitrogen oxides (NOx expressed as NO2),1B2ai,Oil Terminal: Other Fugitives,Non-fuel combustion,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1B2b,Upstream Gas Production: direct process emissions,Non-fuel combustion,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1B2b,Gas Terminal: Other Fugitives,Non-fuel combustion,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0.00019,0.573,0.5226,0.6047,0.55752,0.583,0.4339,0.55412,0.4225924,0.02231,0.00812,0.196421379,0.00637,0.00447,0.0085,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1B2b,Upstream Gas Production - fugitive emissions,Non-fuel combustion,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
